Slot ID;Owned;Qty;Card Name;Set / Product;Card #;Variant / Printing;Representative Language;All Languages (same card/version);Language Count;Same card in other languages?;Other Languages;Release Status;Release Date;Release Detail;Date Precision;Origin;Legacy ID;Verification;Notes;Primary Source;Verification Source;Unique Version Key
EVM-0505;No;0;Eevee VMAX;Gem Pack Vol. 2;0114/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0384;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee VMAX | Gem Pack Vol. 2 | 0114/15 | Holo
EVM-0506;No;0;Eevee;Gem Pack Vol. 2;0115/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0385;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0115/15 | Holo
EVM-0507;No;0;Eevee ex;Scarlet & Violet Promos;174;Holo;English;English;1;No;;Released;2025-05-16;16/05/2025 (Prismatic Evolutions Super-Premium Collection, SVP174);Exact;Original tracker;EEV-0370;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Scarlet & Violet Promos | 174 | Holo
EVM-0508;No;0;Eevee;Scarlet & Violet Promos;200;Cosmos Holo;English;English;1;No;;Released;2025-05-30;30/05/2025 (Destined Rivals Single Blister promo, SVP200);Exact;Original tracker;EEV-0386;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 200 | Cosmos Holo
EVM-0509;No;0;Eevee;McDonald's Dragon Discovery;130/SV-P;Promo;Traditional Chinese;Traditional Chinese;1;No;;Released;2025-06-06;06/06–03/07/2025;Range;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | McDonald's Dragon Discovery | 130/SV-P | Promo
EVM-0510;No;0;Eevee;Toys R Us Event Bonus Card Pack;246/SV-P;AD stamp;Traditional Chinese;Traditional Chinese;1;No;;Released;2025-06-20;20/06–31/07/2025;Range;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Toys R Us Event Bonus Card Pack | 246/SV-P | AD stamp
EVM-0511;No;0;Eevee;Bonus Round;103/129;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-07-18;18/07/2025;Exact;Original tracker;EEV-0387;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Bonus Round | 103/129 | Master Ball Holo
EVM-0512;No;0;Eevee;Bonus Round;103/129;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-07-18;18/07/2025;Exact;Original tracker;EEV-0388;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Bonus Round | 103/129 | Poké Ball Holo
EVM-0513;No;0;Eevee;Bonus Round;103/129;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-07-18;18/07/2025;Exact;Original tracker;EEV-0389;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Bonus Round | 103/129 | Standard
EVM-0514;No;0;Eevee;Scarlet & Violet Promos;061/SV-P;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-07-18;18/07/2025 (Mission Reward Pack 3, 061/SV-P);Exact;Original tracker;EEV-0334;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Scarlet & Violet Promos | 061/SV-P | Standard
EVM-0515;No;0;Eevee ex;Prismatic Evolutions;075/131;Play! Pokémon;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-08-14;14/08/2025 (Play! Pokémon Prize Pack Series 7);Exact;Original tracker;EEV-0366;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Prismatic Evolutions | 075/131 | Play! Pokémon
EVM-0516;No;0;Eevee;Surging Sparks;143/191;Prize Pack Series 7 (Cosmos Holo / Prize Pack stamp);English;English;1;No;;Released;2025-08-14;14/08/2025 (Play! Pokémon Prize Pack Series 7);Exact;Original tracker;EEV-0340;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Surging Sparks | 143/191 | Prize Pack Series 7 (Cosmos Holo / Prize Pack stamp)
EVM-0517;No;0;Eevee;151;133/165;Holiday Calendar 2025;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-08-22;22/08/2025 (Pokémon TCG Holiday Calendar 2025);Exact;Original tracker;EEV-0307;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | 151 | 133/165 | Holiday Calendar 2025
EVM-0518;No;0;Eevee;Collection 151;133/151;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-10-17;17/10/2025;Exact;Original tracker;EEV-0356;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Collection 151 | 133/151 | Master Ball Holo
EVM-0519;No;0;Eevee;Collection 151;133/151;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-10-17;17/10/2025;Exact;Original tracker;EEV-0357;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Collection 151 | 133/151 | Poké Ball Holo
EVM-0520;No;0;Eevee;Collection 151;133/151;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-10-17;17/10/2025;Exact;Original tracker;EEV-0358;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Collection 151 | 133/151 | Standard
EVM-0521;No;0;Eevee;Start Deck 100 Battle Collection;564/742;Reverse Holo;Japanese;Japanese;1;No;;Released;2025-12-19;19/12/2025;Exact;Original tracker;EEV-0390;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Start Deck 100 Battle Collection | 564/742 | Reverse Holo
EVM-0522;No;0;Eevee;Start Deck 100 Battle Collection;564/742;Start Deck 100 Battle Collection;Japanese;Japanese;1;No;;Released;2025-12-19;19/12/2025;Exact;Original tracker;EEV-0391;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Start Deck 100 Battle Collection | 564/742 | Start Deck 100 Battle Collection
EVM-0523;No;0;Eevee;Start Deck 100 Battle Collection;565/742;Start Deck 100 Battle Collection;Japanese;Japanese;1;No;;Released;2025-12-19;19/12/2025;Exact;Original tracker;EEV-0392;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Start Deck 100 Battle Collection | 565/742 | Start Deck 100 Battle Collection
EVM-0524;No;0;Eevee ex;Start Deck 100 Battle Collection;566/742;Start Deck 100 Battle Collection;Japanese;Japanese;1;No;;Released;2025-12-19;19/12/2025;Exact;Original tracker;EEV-0393;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Start Deck 100 Battle Collection | 566/742 | Start Deck 100 Battle Collection
EVM-0525;No;0;Eevee;Start Deck 100 Battle Collection;755/742;Start Deck 100 Battle Collection;Japanese;Japanese;1;No;;Released;2025-12-19;19/12/2025;Exact;Original tracker;EEV-0394;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Start Deck 100 Battle Collection | 755/742 | Start Deck 100 Battle Collection
EVM-0526;No;0;Eevee;Mega Evolution: Nihil Zero Joyful Eevee Set;072/M-P;Reverse Holo promo;Traditional Chinese;Traditional Chinese;1;No;;Released;2026-01-01;2026;Year;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/M-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Mega Evolution: Nihil Zero Joyful Eevee Set | 072/M-P | Reverse Holo promo
EVM-0527;No;0;Eevee;Pokémon Card Game Classroom participation prize;015/M-P;Promo;Korean;Korean;1;No;;Released;2026-01-01;2026;Year;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/M-P_Promotional_cards_(KTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Pokémon Card Game Classroom participation prize | 015/M-P | Promo
EVM-0528;No;0;Eevee;Blade Awakenings;157/204;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-01-16;16/01/2026;Exact;Original tracker;EEV-0395;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Blade Awakenings | 157/204 | Master Ball Holo
EVM-0529;No;0;Eevee;Blade Awakenings;157/204;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-01-16;16/01/2026;Exact;Original tracker;EEV-0396;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Blade Awakenings | 157/204 | Poké Ball Holo
EVM-0530;No;0;Eevee;Blade Awakenings;157/204;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-01-16;16/01/2026;Exact;Original tracker;EEV-0397;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Blade Awakenings | 157/204 | Standard
EVM-0531;No;0;Eevee;Pokémon Card Game Battle Academy;045/066;Greninja Deck;Simplified Chinese;Japanese, Korean, Simplified Chinese;3;Yes;Japanese, Korean;Released;2026-01-16;16/01/2026;Exact;Original tracker;EEV-0398;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Pokémon Card Game Battle Academy | 045/066 | Greninja Deck
EVM-0532;No;0;Eevee;Gem Pack Vol. 4;0401/07;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-02-26;26/02/2026;Exact;Original tracker;EEV-0399;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 4 | 0401/07 | Holo
EVM-0533;No;0;Eevee;Gem Pack Vol. 4;0402/07;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-02-26;26/02/2026;Exact;Original tracker;EEV-0400;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 4 | 0402/07 | Poké Ball Holo
EVM-0534;No;0;Eevee;Gem Pack Vol. 4;0403/07;Starlight Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-02-26;26/02/2026;Exact;Original tracker;EEV-0401;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 4 | 0403/07 | Starlight Holo
EVM-0535;No;0;Eevee;Gem Pack Vol. 4;0404/07;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-02-26;26/02/2026;Exact;Original tracker;EEV-0402;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 4 | 0404/07 | Holo
EVM-0536;No;0;Eevee;Gem Pack Vol. 4;0405/07;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-02-26;26/02/2026;Exact;Original tracker;EEV-0403;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 4 | 0405/07 | Master Ball Holo
EVM-0537;No;0;Eevee;Gem Pack Vol. 4;0406/07;Expansion Stamp;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-02-26;26/02/2026;Exact;Original tracker;EEV-0404;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 4 | 0406/07 | Expansion Stamp
EVM-0538;No;0;Eevee;Gem Pack Vol. 4;0407/07;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-02-26;26/02/2026;Exact;Original tracker;EEV-0405;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 4 | 0407/07 | Holo
EVM-0539;No;0;Eevee;Sparkling Fable;166/207;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-03-13;13/03/2026;Exact;Original tracker;EEV-0406;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Sparkling Fable | 166/207 | Master Ball Holo
EVM-0540;No;0;Eevee;Sparkling Fable;166/207;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-03-13;13/03/2026;Exact;Original tracker;EEV-0407;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Sparkling Fable | 166/207 | Poké Ball Holo
EVM-0541;No;0;Eevee;Sparkling Fable;166/207;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-03-13;13/03/2026;Exact;Original tracker;EEV-0408;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Sparkling Fable | 166/207 | Standard
EVM-0542;No;0;Eevee;Stellar Crystal;153/208;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-05-15;15/05/2026;Exact;Original tracker;EEV-0409;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Stellar Crystal | 153/208 | Master Ball Holo
EVM-0543;No;0;Eevee;Stellar Crystal;153/208;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-05-15;15/05/2026;Exact;Original tracker;EEV-0410;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Stellar Crystal | 153/208 | Poké Ball Holo
EVM-0544;No;0;Eevee;Stellar Crystal;153/208;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-05-15;15/05/2026;Exact;Original tracker;EEV-0411;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Stellar Crystal | 153/208 | Standard
EVM-0545;No;0;Eevee;Terastal Gathering;139/208;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-06-12;12/06/2026;Exact;Original tracker;EEV-0412;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Terastal Gathering | 139/208 | Master Ball Holo
EVM-0546;No;0;Eevee;Terastal Gathering;139/208;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-06-12;12/06/2026;Exact;Original tracker;EEV-0413;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Terastal Gathering | 139/208 | Poké Ball Holo
EVM-0547;No;0;Eevee;Terastal Gathering;139/208;Reverse Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-06-12;12/06/2026;Exact;Original tracker;EEV-0428;Audited base + language mapping;Second audit: fourth documented 139/208 treatment alongside Standard, Poké Ball Holo and Master Ball Holo.;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Terastal Gathering | 139/208 | Reverse Holo
EVM-0548;No;0;Eevee;Terastal Gathering;139/208;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-06-12;12/06/2026;Exact;Original tracker;EEV-0414;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Terastal Gathering | 139/208 | Standard
EVM-0549;No;0;Eevee ex;Terastal Gathering;140/208;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-06-12;12/06/2026;Exact;Original tracker;EEV-0415;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee ex | Terastal Gathering | 140/208 | Holo
EVM-0550;No;0;Eevee ex;Terastal Gathering;245/208;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-06-12;12/06/2026;Exact;Original tracker;EEV-0416;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee ex | Terastal Gathering | 245/208 | Holo
EVM-0551;No;0;Eevee ex;Terastal Gathering;246/208;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2026-06-12;12/06/2026;Exact;Original tracker;EEV-0417;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee ex | Terastal Gathering | 246/208 | Holo
EVM-0552;No;0;Eevee;Tactics Decks 2026 Participation Point Exchange;147/M-P;Promo;Thai;Thai;1;No;;Released;2026-07-17;17/07–04/10/2026;Range;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/M-P_Promotional_cards_(TTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Tactics Decks 2026 Participation Point Exchange | 147/M-P | Promo
EVM-0553;No;0;Eevee;Tactics Decks 2026 Participation Point Exchange;172/M-P;Promo;Traditional Chinese;Traditional Chinese;1;No;;Released;2026-07-17;17/07–11/09/2026;Range;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/M-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Tactics Decks 2026 Participation Point Exchange | 172/M-P | Promo
